State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall
Madhya Pradesh,KHARGONE,2008,Whole Year,Potato,57.0,400.0,903.7333333
Madhya Pradesh,MANDLA,2008,Kharif,Groundnut,8.0,6.0,903.7333333
Madhya Pradesh,MANDLA,2008,Kharif,Rice,114760.0,75229.0,903.7333333
Madhya Pradesh,MANDLA,2008,Kharif,Soyabean,2408.0,2050.0,903.7333333
Madhya Pradesh,MANDLA,2008,Rabi,Wheat,29427.0,26615.0,903.7333333
Madhya Pradesh,MANDLA,2008,Whole Year,Onion,264.0,3249.0,903.7333333
Madhya Pradesh,MANDLA,2008,Whole Year,Potato,198.0,1579.0,903.7333333
Madhya Pradesh,MANDSAUR,2008,Kharif,Bajra,49.0,52.0,903.7333333
Madhya Pradesh,MANDSAUR,2008,Kharif,Cotton(lint),398.0,69.0,903.7333333
Madhya Pradesh,MANDSAUR,2008,Kharif,Groundnut,1382.0,1227.0,903.7333333
Madhya Pradesh,MANDSAUR,2008,Kharif,Soyabean,259064.0,237303.0,903.7333333
Madhya Pradesh,MANDSAUR,2008,Rabi,Wheat,49986.0,126641.0,903.7333333
Madhya Pradesh,MANDSAUR,2008,Whole Year,Onion,414.0,3673.0,903.7333333
Madhya Pradesh,MANDSAUR,2008,Whole Year,Potato,18.0,214.0,903.7333333
Madhya Pradesh,MORENA,2008,Kharif,Bajra,87505.0,143071.0,903.7333333
Madhya Pradesh,MORENA,2008,Kharif,Groundnut,139.0,126.0,903.7333333
Madhya Pradesh,MORENA,2008,Kharif,Rice,467.0,980.0,903.7333333
Madhya Pradesh,MORENA,2008,Kharif,Soyabean,226.0,326.0,903.7333333
Madhya Pradesh,MORENA,2008,Rabi,Wheat,80367.0,184830.0,903.7333333
Madhya Pradesh,MORENA,2008,Whole Year,Onion,49.0,257.0,903.7333333
Madhya Pradesh,MORENA,2008,Whole Year,Potato,2005.0,22135.0,903.7333333
Madhya Pradesh,NARSINGHPUR,2008,Kharif,Bajra,2.0,3.0,903.7333333
Madhya Pradesh,NARSINGHPUR,2008,Kharif,Groundnut,82.0,181.0,903.7333333
Madhya Pradesh,NARSINGHPUR,2008,Kharif,Rice,13149.0,12221.0,903.7333333
Madhya Pradesh,NARSINGHPUR,2008,Kharif,Soyabean,75029.0,116391.0,903.7333333
Madhya Pradesh,NARSINGHPUR,2008,Rabi,Wheat,62311.0,189672.0,903.7333333
Madhya Pradesh,NARSINGHPUR,2008,Whole Year,Onion,664.0,12551.0,903.7333333
Madhya Pradesh,NARSINGHPUR,2008,Whole Year,Potato,491.0,8642.0,903.7333333
Madhya Pradesh,NEEMUCH,2008,Kharif,Bajra,14.0,13.0,903.7333333
Madhya Pradesh,NEEMUCH,2008,Kharif,Groundnut,3437.0,3835.0,903.7333333
Madhya Pradesh,NEEMUCH,2008,Kharif,Rice,70.0,36.0,903.7333333
Madhya Pradesh,NEEMUCH,2008,Kharif,Soyabean,122288.0,128706.0,903.7333333
Madhya Pradesh,NEEMUCH,2008,Rabi,Wheat,32171.0,74945.0,903.7333333
Madhya Pradesh,NEEMUCH,2008,Whole Year,Onion,392.0,3912.0,903.7333333
Madhya Pradesh,NEEMUCH,2008,Whole Year,Potato,18.0,234.0,903.7333333
Madhya Pradesh,PANNA,2008,Kharif,Bajra,33.0,47.0,903.7333333
Madhya Pradesh,PANNA,2008,Kharif,Groundnut,73.0,56.0,903.7333333
Madhya Pradesh,PANNA,2008,Kharif,Rice,57085.0,44532.0,903.7333333
Madhya Pradesh,PANNA,2008,Kharif,Soyabean,5333.0,3612.0,903.7333333
Madhya Pradesh,PANNA,2008,Rabi,Wheat,60694.0,88331.0,903.7333333
Madhya Pradesh,PANNA,2008,Whole Year,Onion,490.0,3626.0,903.7333333
Madhya Pradesh,PANNA,2008,Whole Year,Potato,667.0,3429.0,903.7333333
Madhya Pradesh,RAISEN,2008,Kharif,Groundnut,257.0,294.0,903.7333333
Madhya Pradesh,RAISEN,2008,Kharif,Rice,22146.0,21131.0,903.7333333
Madhya Pradesh,RAISEN,2008,Kharif,Soyabean,116637.0,129240.0,903.7333333
Madhya Pradesh,RAISEN,2008,Rabi,Wheat,168418.0,266855.0,903.7333333
Madhya Pradesh,RAISEN,2008,Whole Year,Onion,395.0,4652.0,903.7333333
Madhya Pradesh,RAISEN,2008,Whole Year,Potato,181.0,2345.0,903.7333333
Madhya Pradesh,RAJGARH,2008,Kharif,Groundnut,1157.0,1054.0,903.7333333
Madhya Pradesh,RAJGARH,2008,Kharif,Rice,710.0,441.0,903.7333333
Madhya Pradesh,RAJGARH,2008,Kharif,Soyabean,283168.0,307803.0,903.7333333
Madhya Pradesh,RAJGARH,2008,Rabi,Wheat,56103.0,85755.0,903.7333333
Madhya Pradesh,RAJGARH,2008,Whole Year,Onion,1412.0,15437.0,903.7333333
Madhya Pradesh,RAJGARH,2008,Whole Year,Potato,765.0,9768.0,903.7333333
Madhya Pradesh,RATLAM,2008,Kharif,Bajra,23.0,39.0,903.7333333
Madhya Pradesh,RATLAM,2008,Kharif,Cotton(lint),28033.0,9331.0,903.7333333
Madhya Pradesh,RATLAM,2008,Kharif,Groundnut,219.0,244.0,903.7333333
Madhya Pradesh,RATLAM,2008,Kharif,Rice,1778.0,1280.0,903.7333333
Madhya Pradesh,RATLAM,2008,Kharif,Soyabean,204667.0,225543.0,903.7333333
Madhya Pradesh,RATLAM,2008,Rabi,Wheat,63151.0,196442.0,903.7333333
Madhya Pradesh,RATLAM,2008,Whole Year,Onion,1154.0,34485.0,903.7333333
Madhya Pradesh,RATLAM,2008,Whole Year,Potato,376.0,5731.0,903.7333333
Madhya Pradesh,REWA,2008,Kharif,Bajra,998.0,558.0,903.7333333
Madhya Pradesh,REWA,2008,Kharif,Rice,136926.0,133680.0,903.7333333
Madhya Pradesh,REWA,2008,Kharif,Soyabean,24529.0,15946.0,903.7333333
Madhya Pradesh,REWA,2008,Rabi,Wheat,155656.0,165338.0,903.7333333
Madhya Pradesh,REWA,2008,Whole Year,Onion,1156.0,11000.0,903.7333333
Madhya Pradesh,REWA,2008,Whole Year,Potato,1522.0,14160.0,903.7333333
Madhya Pradesh,SAGAR,2008,Kharif,Bajra,34.0,31.0,903.7333333
Madhya Pradesh,SAGAR,2008,Kharif,Groundnut,1329.0,1066.0,903.7333333
Madhya Pradesh,SAGAR,2008,Kharif,Rice,6407.0,3371.0,903.7333333
Madhya Pradesh,SAGAR,2008,Kharif,Soyabean,303056.0,270629.0,903.7333333
Madhya Pradesh,SAGAR,2008,Rabi,Wheat,150051.0,188219.0,903.7333333
Madhya Pradesh,SAGAR,2008,Whole Year,Onion,2629.0,29836.0,903.7333333
Madhya Pradesh,SAGAR,2008,Whole Year,Potato,1892.0,16760.0,903.7333333
Madhya Pradesh,SATNA,2008,Kharif,Bajra,27.0,15.0,903.7333333
Madhya Pradesh,SATNA,2008,Kharif,Groundnut,43.0,40.0,903.7333333
Madhya Pradesh,SATNA,2008,Kharif,Rice,90254.0,59095.0,903.7333333
Madhya Pradesh,SATNA,2008,Kharif,Soyabean,51437.0,28488.0,903.7333333
Madhya Pradesh,SATNA,2008,Rabi,Wheat,137852.0,147780.0,903.7333333
Madhya Pradesh,SATNA,2008,Whole Year,Onion,2594.0,14568.0,903.7333333
Madhya Pradesh,SATNA,2008,Whole Year,Potato,1912.0,13019.0,903.7333333
Madhya Pradesh,SEHORE,2008,Kharif,Cotton(lint),93.0,12.0,903.7333333
Madhya Pradesh,SEHORE,2008,Kharif,Groundnut,483.0,424.0,903.7333333
Madhya Pradesh,SEHORE,2008,Kharif,Rice,4645.0,3498.0,903.7333333
Madhya Pradesh,SEHORE,2008,Kharif,Soyabean,282554.0,365266.0,903.7333333
Madhya Pradesh,SEHORE,2008,Rabi,Wheat,153062.0,226884.0,903.7333333
Madhya Pradesh,SEHORE,2008,Whole Year,Onion,1213.0,12979.0,903.7333333
Madhya Pradesh,SEHORE,2008,Whole Year,Potato,142.0,2237.0,903.7333333
Madhya Pradesh,SEONI,2008,Kharif,Groundnut,4446.0,4746.0,903.7333333
Madhya Pradesh,SEONI,2008,Kharif,Rice,115562.0,117316.0,903.7333333
Madhya Pradesh,SEONI,2008,Kharif,Soyabean,113504.0,119779.0,903.7333333
Madhya Pradesh,SEONI,2008,Rabi,Wheat,103101.0,90147.0,903.7333333
Madhya Pradesh,SEONI,2008,Whole Year,Onion,376.0,7752.0,903.7333333
Madhya Pradesh,SEONI,2008,Whole Year,Potato,788.0,12222.0,903.7333333
Madhya Pradesh,SHAHDOL,2008,Kharif,Groundnut,141.0,118.0,903.7333333
Madhya Pradesh,SHAHDOL,2008,Kharif,Rice,107234.0,92093.0,903.7333333
Madhya Pradesh,SHAHDOL,2008,Kharif,Soyabean,1980.0,1212.0,903.7333333
Madhya Pradesh,SHAHDOL,2008,Rabi,Wheat,22996.0,20697.0,903.7333333
Madhya Pradesh,SHAHDOL,2008,Whole Year,Onion,230.0,1297.0,903.7333333
Madhya Pradesh,SHAHDOL,2008,Whole Year,Potato,592.0,4393.0,903.7333333
Madhya Pradesh,SHAJAPUR,2008,Kharif,Bajra,22.0,18.0,903.7333333
Madhya Pradesh,SHAJAPUR,2008,Kharif,Groundnut,1623.0,1471.0,903.7333333
Madhya Pradesh,SHAJAPUR,2008,Kharif,Rice,190.0,84.0,903.7333333
Madhya Pradesh,SHAJAPUR,2008,Kharif,Soyabean,337092.0,337766.0,903.7333333
Madhya Pradesh,SHAJAPUR,2008,Rabi,Wheat,66008.0,134835.0,903.7333333
Madhya Pradesh,SHAJAPUR,2008,Whole Year,Onion,4191.0,43281.0,903.7333333
Madhya Pradesh,SHAJAPUR,2008,Whole Year,Potato,3525.0,38889.0,903.7333333
Madhya Pradesh,SHEOPUR,2008,Kharif,Bajra,17463.0,28051.0,903.7333333
Madhya Pradesh,SHEOPUR,2008,Kharif,Groundnut,899.0,927.0,903.7333333
Madhya Pradesh,SHEOPUR,2008,Kharif,Rice,6973.0,16745.0,903.7333333
Madhya Pradesh,SHEOPUR,2008,Kharif,Soyabean,13690.0,18116.0,903.7333333
Madhya Pradesh,SHEOPUR,2008,Rabi,Wheat,40220.0,94285.0,903.7333333
Madhya Pradesh,SHEOPUR,2008,Whole Year,Onion,25.0,139.0,903.7333333
Madhya Pradesh,SHEOPUR,2008,Whole Year,Potato,15.0,121.0,903.7333333
Madhya Pradesh,SHIVPURI,2008,Kharif,Bajra,10100.0,15778.0,903.7333333
Madhya Pradesh,SHIVPURI,2008,Kharif,Cotton(lint),95.0,30.0,903.7333333
Madhya Pradesh,SHIVPURI,2008,Kharif,Groundnut,72096.0,101816.0,903.7333333
Madhya Pradesh,SHIVPURI,2008,Kharif,Rice,7965.0,9047.0,903.7333333
Madhya Pradesh,SHIVPURI,2008,Kharif,Soyabean,115868.0,106257.0,903.7333333
Madhya Pradesh,SHIVPURI,2008,Rabi,Wheat,114825.0,224004.0,903.7333333
Madhya Pradesh,SHIVPURI,2008,Whole Year,Onion,579.0,5876.0,903.7333333
Madhya Pradesh,SHIVPURI,2008,Whole Year,Potato,427.0,4852.0,903.7333333
Madhya Pradesh,SIDHI,2008,Kharif,Groundnut,2.0,1.0,903.7333333
Madhya Pradesh,SIDHI,2008,Kharif,Rice,72724.0,50901.0,903.7333333
Madhya Pradesh,SIDHI,2008,Kharif,Soyabean,131.0,67.0,903.7333333
Madhya Pradesh,SIDHI,2008,Rabi,Wheat,53965.0,47029.0,903.7333333
Madhya Pradesh,SIDHI,2008,Whole Year,Onion,256.0,1286.0,903.7333333
Madhya Pradesh,SIDHI,2008,Whole Year,Potato,495.0,4601.0,903.7333333
Madhya Pradesh,SINGRAULI,2008,Kharif,Groundnut,49.0,40.0,903.7333333
Madhya Pradesh,SINGRAULI,2008,Kharif,Rice,49749.0,22018.0,903.7333333
Madhya Pradesh,SINGRAULI,2008,Rabi,Wheat,32236.0,28862.0,903.7333333
Madhya Pradesh,SINGRAULI,2008,Whole Year,Onion,383.0,1924.0,903.7333333
Madhya Pradesh,SINGRAULI,2008,Whole Year,Potato,1096.0,10186.0,903.7333333
Madhya Pradesh,TIKAMGARH,2008,Kharif,Groundnut,16461.0,19648.0,903.7333333
Madhya Pradesh,TIKAMGARH,2008,Kharif,Rice,12907.0,7313.0,903.7333333
Madhya Pradesh,TIKAMGARH,2008,Kharif,Soyabean,37074.0,43688.0,903.7333333
Madhya Pradesh,TIKAMGARH,2008,Rabi,Wheat,107434.0,209207.0,903.7333333
Madhya Pradesh,TIKAMGARH,2008,Whole Year,Onion,499.0,3523.0,903.7333333
Madhya Pradesh,TIKAMGARH,2008,Whole Year,Potato,1416.0,11696.0,903.7333333
Madhya Pradesh,UJJAIN,2008,Kharif,Bajra,12.0,13.0,903.7333333
Madhya Pradesh,UJJAIN,2008,Kharif,Cotton(lint),11.0,2.0,903.7333333
Madhya Pradesh,UJJAIN,2008,Kharif,Groundnut,274.0,385.0,903.7333333
Madhya Pradesh,UJJAIN,2008,Kharif,Rice,2.0,1.0,903.7333333
Madhya Pradesh,UJJAIN,2008,Kharif,Soyabean,443713.0,628298.0,903.7333333
Madhya Pradesh,UJJAIN,2008,Rabi,Wheat,98796.0,184325.0,903.7333333
Madhya Pradesh,UJJAIN,2008,Whole Year,Onion,1172.0,17972.0,903.7333333
Madhya Pradesh,UJJAIN,2008,Whole Year,Potato,4066.0,42593.0,903.7333333
Madhya Pradesh,UMARIA,2008,Kharif,Groundnut,17.0,13.0,903.7333333
Madhya Pradesh,UMARIA,2008,Kharif,Rice,45644.0,30521.0,903.7333333
Madhya Pradesh,UMARIA,2008,Kharif,Soyabean,381.0,156.0,903.7333333
Madhya Pradesh,UMARIA,2008,Rabi,Wheat,25943.0,22726.0,903.7333333
